time_sec,ECG_II,ECG_II_filtered
15.14,0.2,0.25
15.142,0.025,0.115
15.144,-0.115,-0.025
15.146,-0.225,-0.155
15.148,-0.355,-0.255
15.15,-0.435,-0.33
15.152,-0.41,-0.37
15.154,-0.435,-0.375
15.156,-0.365,-0.36
15.158,-0.38,-0.325
15.16,-0.325,-0.285
15.162,-0.245,-0.24
15.164,-0.26,-0.2
15.166,-0.25,-0.17
15.168,-0.125,-0.15
15.17,-0.145,-0.14
15.172,-0.145,-0.13
15.174,-0.2,-0.13
15.176,-0.195,-0.125
15.178,-0.15,-0.12
15.18,-0.135,-0.115
15.182,-0.09,-0.1
15.184,-0.065,-0.09
15.186,-0.12,-0.08
15.188,-0.115,-0.075
15.19,-0.145,-0.07
15.192,-0.155,-0.075
15.194,-0.12,-0.085
15.196,-0.14,-0.1
15.198,-0.18,-0.115
15.2,-0.16,-0.125
15.202,-0.115,-0.13
15.204,-0.155,-0.13
15.206,-0.165,-0.12
15.208,-0.145,-0.105
15.21,-0.125,-0.09
15.212,-0.065,-0.075
15.214,-0.085,-0.06
15.216,-0.145,-0.055
15.218,-0.145,-0.06
15.22,-0.135,-0.065
15.222,-0.135,-0.075
15.224,-0.1,-0.085
15.226,-0.115,-0.09
15.228,-0.105,-0.09
15.23,-0.1,-0.085
15.232,-0.09,-0.07
15.234,-0.16,-0.055
15.236,-0.065,-0.045
15.238,-0.01,-0.035
15.24,-0.06,-0.035
15.242,-0.155,-0.04
15.244,-0.145,-0.05
15.246,-0.07,-0.06
15.248,-0.14,-0.065
15.25,-0.095,-0.07
15.252,-0.03,-0.065
15.254,-0.05,-0.05
15.256,-0.075,-0.035
15.258,-0.05,-0.015
15.26,-0.09,0.0
15.262,-0.05,0.015
15.264,-0.055,0.02
15.266,-0.055,0.015
15.268,-0.045,0.01
15.27,-0.01,0.0
15.272,0.0,-0.005
15.274,-0.1,-0.015
15.276,-0.04,-0.015
15.278,-0.07,-0.015
15.28,-0.105,-0.01
15.282,-0.105,-0.005
15.284,-0.01,0.0
15.286,0.005,0.005
15.288,-0.04,0.015
15.29,-0.01,0.025
15.292,0.01,0.04
15.294,0.005,0.055
15.296,-0.04,0.07
15.298,0.09,0.09
15.3,-0.005,0.105
15.302,0.08,0.115
15.304,0.17,0.125
15.306,0.11,0.125
15.308,0.035,0.125
15.31,0.035,0.12
15.312,0.07,0.12
15.314,0.085,0.12
15.316,0.055,0.125
15.318,0.105,0.135
15.32,0.145,0.15
15.322,0.13,0.165
15.324,0.12,0.18
15.326,0.13,0.19
15.328,0.165,0.2
15.33,0.195,0.205
15.332,0.18,0.21
15.334,0.14,0.215
15.336,0.1,0.215
15.338,0.175,0.22
15.34,0.2,0.22
15.342,0.215,0.225
15.344,0.21,0.235
15.346,0.18,0.24
15.348,0.2,0.245
15.35,0.235,0.245
15.352,0.19,0.245
15.354,0.2,0.245
15.356,0.125,0.235
15.358,0.2,0.225
15.36,0.18,0.215
15.362,0.14,0.2
15.364,0.155,0.185
15.366,0.175,0.175
15.368,0.085,0.165
15.37,0.1,0.155
15.372,0.125,0.15
15.374,0.11,0.145
15.376,0.08,0.14
15.378,0.065,0.13
15.38,0.105,0.115
15.382,0.045,0.095
15.384,0.01,0.075
15.386,-0.07,0.05
15.388,-0.075,0.03
15.39,-0.015,0.015
15.392,-0.025,0.005
15.394,-0.04,0.01
15.396,-0.025,0.015
15.398,0.0,0.025
15.4,-0.01,0.03
15.402,-0.03,0.03
15.404,-0.055,0.025
15.406,-0.1,0.01
15.408,-0.08,-0.015
15.41,-0.065,-0.04
15.412,-0.155,-0.06
15.414,-0.125,-0.075
15.416,-0.05,-0.08
15.418,-0.05,-0.075
15.42,-0.175,-0.065
15.422,-0.1,-0.045
15.424,-0.03,-0.025
15.426,-0.065,-0.01
15.428,-0.07,0.0
15.43,-0.07,0.0
15.432,-0.11,-0.005
15.434,-0.07,-0.02
15.436,-0.06,-0.03
15.438,-0.05,-0.045
15.44,-0.075,-0.05
15.442,-0.075,-0.05
15.444,-0.115,-0.045
15.446,-0.105,-0.04
15.448,-0.1,-0.03
15.45,-0.09,-0.025
15.452,-0.07,-0.025
15.454,-0.025,-0.02
15.456,-0.06,-0.025
15.458,-0.085,-0.025
15.46,-0.07,-0.025
15.462,-0.11,-0.02
15.464,-0.09,-0.02
15.466,-0.04,-0.015
15.468,-0.035,-0.015
15.47,-0.095,-0.015
15.472,-0.075,-0.02
15.474,-0.085,-0.03
15.476,-0.09,-0.045
15.478,-0.11,-0.055
15.48,-0.105,-0.065
15.482,-0.215,-0.07
15.484,-0.16,-0.07
15.486,-0.045,-0.065
15.488,-0.065,-0.055
15.49,-0.085,-0.04
15.492,-0.11,-0.03
15.494,-0.08,-0.025
15.496,-0.09,-0.02
15.498,-0.14,-0.02
15.5,-0.12,-0.025
15.502,-0.015,-0.03
15.504,-0.065,-0.03
15.506,0.0,-0.03
15.508,-0.075,-0.03
15.51,-0.085,-0.025
15.512,-0.12,-0.015
15.514,-0.06,-0.01
15.516,-0.105,-0.01
15.518,-0.115,-0.01
15.52,-0.055,-0.01
15.522,0.015,-0.015
15.524,-0.04,-0.02
15.526,-0.11,-0.02
15.528,-0.08,-0.02
15.53,-0.07,-0.015
15.532,-0.035,-0.01
15.534,-0.015,-0.01
15.536,-0.015,-0.005
15.538,-0.06,-0.005
15.54,-0.105,-0.01
15.542,-0.095,-0.015
15.544,-0.095,-0.02
15.546,-0.175,-0.02
15.548,-0.065,-0.015
15.55,0.01,0.0
15.552,-0.02,0.015
15.554,0.055,0.035
15.556,0.06,0.05
15.558,0.03,0.065
15.56,-0.09,0.07
15.562,-0.055,0.065
15.564,0.035,0.06
15.566,0.01,0.045
15.568,-0.035,0.035
15.57,-0.085,0.03
15.572,0.015,0.03
15.574,0.03,0.03
15.576,0.01,0.04
15.578,-0.05,0.045
15.58,-0.02,0.05
15.582,0.03,0.05
15.584,-0.015,0.04
15.586,-0.06,0.025
15.588,-0.09,0.005
15.59,-0.075,-0.02
15.592,-0.125,-0.04
15.594,-0.075,-0.06
15.596,-0.075,-0.07
15.598,-0.15,-0.08
15.6,-0.145,-0.08
15.602,-0.15,-0.085
15.604,-0.18,-0.085
15.606,-0.135,-0.08
15.608,-0.135,-0.08
15.61,-0.13,-0.08
15.612,-0.09,-0.075
15.614,-0.065,-0.07
15.616,-0.11,-0.06
15.618,-0.135,-0.05
15.62,-0.185,-0.045
15.622,-0.09,-0.035
15.624,-0.105,-0.035
15.626,-0.15,-0.04
15.628,-0.13,-0.055
15.63,-0.09,-0.07
15.632,-0.11,-0.085
15.634,-0.15,-0.1
15.636,-0.145,-0.11
15.638,-0.155,-0.11
15.64,-0.165,-0.105
15.642,-0.15,-0.095
15.644,-0.18,-0.085
15.646,-0.085,-0.07
15.648,-0.11,-0.065
15.65,-0.17,-0.065
15.652,-0.17,-0.075
15.654,-0.175,-0.09
15.656,-0.185,-0.105
15.658,-0.21,-0.12
15.66,-0.2,-0.135
15.662,-0.19,-0.135
15.664,-0.215,-0.13
15.666,-0.155,-0.12
15.668,-0.065,-0.1
15.67,-0.15,-0.08
15.672,-0.12,-0.065
15.674,-0.155,-0.06
15.676,-0.09,-0.06
15.678,-0.175,-0.065
15.68,-0.135,-0.08
15.682,-0.17,-0.095
15.684,-0.165,-0.105
15.686,-0.19,-0.11
15.688,-0.15,-0.11
15.69,-0.125,-0.1
15.692,-0.15,-0.08
15.694,-0.12,-0.055
15.696,-0.1,-0.03
15.698,-0.035,0.0
15.7,-0.005,0.035
15.702,0.02,0.075
15.704,0.08,0.12
15.706,0.17,0.18
15.708,0.215,0.255
15.71,0.275,0.345
15.712,0.395,0.435
15.714,0.475,0.52
15.716,0.52,0.59
15.718,0.655,0.63
15.72,0.645,0.63
15.722,0.525,0.585
15.724,0.49,0.495
15.726,0.33,0.37
15.728,0.1,0.22
15.73,-0.095,0.06
15.732,-0.17,-0.09
15.734,-0.31,-0.215
15.736,-0.46,-0.3
15.738,-0.5,-0.355
15.74,-0.405,-0.37
15.742,-0.39,-0.36
15.744,-0.325,-0.33
15.746,-0.245,-0.29
15.748,-0.345,-0.255
15.75,-0.315,-0.225
15.752,-0.28,-0.205
15.754,-0.25,-0.185
15.756,-0.23,-0.17
15.758,-0.24,-0.155
15.76,-0.18,-0.135
15.762,-0.105,-0.115
15.764,-0.115,-0.095
15.766,-0.13,-0.075
15.768,-0.11,-0.065
15.77,-0.145,-0.055
15.772,-0.155,-0.055
15.774,-0.175,-0.06
15.776,-0.165,-0.065
15.778,-0.1,-0.075
15.78,-0.115,-0.08
15.782,-0.13,-0.08
15.784,-0.15,-0.075
15.786,-0.135,-0.07
15.788,-0.07,-0.06
15.79,-0.125,-0.06
15.792,-0.19,-0.055
15.794,-0.13,-0.06
15.796,-0.135,-0.065
15.798,-0.115,-0.07
15.8,-0.16,-0.08
15.802,-0.16,-0.08
15.804,-0.12,-0.08
15.806,-0.09,-0.075
15.808,-0.135,-0.07
15.81,-0.145,-0.06
15.812,-0.15,-0.05
15.814,-0.1,-0.04
15.816,-0.09,-0.035
15.818,-0.065,-0.03
15.82,-0.08,-0.03
15.822,-0.14,-0.035
15.824,-0.09,-0.035
15.826,-0.11,-0.04
15.828,-0.125,-0.04
15.83,-0.09,-0.035
15.832,-0.13,-0.035
15.834,-0.1,-0.03
15.836,-0.085,-0.025
15.838,-0.085,-0.025
15.84,-0.065,-0.025
15.842,-0.07,-0.03
15.844,-0.12,-0.035
15.846,-0.175,-0.04
15.848,-0.14,-0.04
15.85,-0.135,-0.04
15.852,-0.1,-0.035
15.854,-0.025,-0.025
15.856,-0.015,-0.015
15.858,-0.06,0.005
15.86,-0.085,0.02
15.862,-0.005,0.035
15.864,-0.03,0.05
15.866,-0.02,0.055
15.868,-0.015,0.06
15.87,-0.05,0.055
15.872,0.0,0.045
15.874,0.0,0.04
15.876,-0.055,0.03
15.878,-0.07,0.025
15.88,-0.045,0.025
15.882,0.0,0.025
15.884,-0.05,0.035
15.886,-0.045,0.045
15.888,0.06,0.06
15.89,0.005,0.08
15.892,0.03,0.095
15.894,0.085,0.115
15.896,0.04,0.135
15.898,0.095,0.15
15.9,0.08,0.165
15.902,0.135,0.18
15.904,0.105,0.185
15.906,0.1,0.19
15.908,0.095,0.195
15.91,0.14,0.195
15.912,0.105,0.195
15.914,0.16,0.2
15.916,0.17,0.205
15.918,0.11,0.21
15.92,0.13,0.225
15.922,0.205,0.235
15.924,0.22,0.25
15.926,0.185,0.26
15.928,0.215,0.27
15.93,0.21,0.275
15.932,0.18,0.28
15.934,0.2,0.28
15.936,0.23,0.28
15.938,0.235,0.28
15.94,0.195,0.28
15.942,0.185,0.28
15.944,0.215,0.275
15.946,0.2,0.27
15.948,0.175,0.26
15.95,0.145,0.25
15.952,0.14,0.235
15.954,0.17,0.215
15.956,0.145,0.195
15.958,0.09,0.175
15.96,0.065,0.155
15.962,0.04,0.135
15.964,0.03,0.115
15.966,0.0,0.1
15.968,-0.005,0.08
15.97,0.04,0.055
15.972,0.01,0.035
15.974,-0.065,0.015
15.976,-0.15,0.0
15.978,-0.135,-0.01
15.98,-0.1,-0.015
15.982,-0.07,-0.015
15.984,0.045,-0.01
15.986,0.025,-0.01
15.988,-0.06,-0.005
15.99,-0.225,-0.01
15.992,-0.16,-0.02
15.994,-0.12,-0.03
15.996,-0.1,-0.05
15.998,-0.125,-0.065
16.0,-0.135,-0.08
16.002,-0.12,-0.085
16.004,-0.15,-0.08
16.006,-0.145,-0.075
16.008,-0.175,-0.06
16.01,-0.145,-0.045
16.012,-0.06,-0.03
16.014,-0.055,-0.025
16.016,-0.11,-0.02
16.018,-0.08,-0.025
16.02,-0.145,-0.035
16.022,-0.115,-0.04
16.024,-0.125,-0.045
16.026,-0.075,-0.045
16.028,-0.105,-0.045
16.03,-0.11,-0.04
16.032,-0.125,-0.035
16.034,-0.095,-0.03
16.036,-0.1,-0.03
16.038,-0.165,-0.03
16.04,-0.11,-0.035
16.042,-0.055,-0.045
16.044,-0.08,-0.05
16.046,-0.16,-0.055
16.048,-0.15,-0.055
16.05,-0.11,-0.055
16.052,-0.11,-0.045
16.054,-0.065,-0.04
16.056,-0.11,-0.035
16.058,-0.085,-0.03
16.06,-0.105,-0.03
16.062,-0.07,-0.04
16.064,-0.16,-0.05
16.066,-0.195,-0.06
16.068,-0.17,-0.07
16.07,-0.1,-0.075
16.072,-0.135,-0.08
16.074,-0.13,-0.075
16.076,-0.105,-0.07
16.078,-0.14,-0.06
16.08,-0.1,-0.045
16.082,-0.11,-0.035
16.084,-0.025,-0.025
16.086,-0.11,-0.015
16.088,-0.13,-0.015
16.09,-0.125,-0.02
16.092,-0.14,-0.025
16.094,-0.08,-0.035
16.096,-0.1,-0.045
16.098,-0.115,-0.055
16.1,-0.115,-0.06
16.102,-0.11,-0.06
16.104,-0.105,-0.055
16.106,-0.105,-0.04
16.108,-0.085,-0.02
16.11,-0.115,-0.005
16.112,-0.015,0.015
16.114,-0.005,0.025
16.116,-0.06,0.035
16.118,-0.085,0.035
16.12,-0.1,0.025
16.122,0.005,0.015
16.124,-0.095,0.005
16.126,-0.11,-0.005
16.128,-0.085,-0.01
16.13,-0.1,-0.01
16.132,-0.04,-0.005
16.134,0.005,0.005
16.136,-0.065,0.02
16.138,-0.07,0.025
16.14,-0.065,0.035
16.142,0.0,0.035
16.144,0.02,0.035
16.146,-0.045,0.03
16.148,-0.045,0.025
16.15,-0.035,0.025
16.152,-0.025,0.03
16.154,-0.005,0.035
16.156,-0.04,0.04
16.158,-0.07,0.045
16.16,-0.06,0.045
16.162,-0.025,0.04
16.164,-0.035,0.025
16.166,-0.065,0.01
16.168,-0.045,-0.01
16.17,-0.125,-0.03
16.172,-0.115,-0.05
16.174,-0.145,-0.065
16.176,-0.155,-0.07
16.178,-0.17,-0.07
16.18,-0.165,-0.07
16.182,-0.1,-0.07
16.184,-0.125,-0.07
16.186,-0.155,-0.075
16.188,-0.2,-0.085
16.19,-0.215,-0.095
16.192,-0.205,-0.105
16.194,-0.185,-0.115
16.196,-0.135,-0.12
16.198,-0.155,-0.115
16.2,-0.18,-0.11
16.202,-0.23,-0.105
16.204,-0.185,-0.1
16.206,-0.195,-0.095
16.208,-0.21,-0.1
16.21,-0.18,-0.11
16.212,-0.19,-0.125
16.214,-0.245,-0.14
16.216,-0.245,-0.155
16.218,-0.27,-0.165
16.22,-0.225,-0.17
16.222,-0.18,-0.165
16.224,-0.26,-0.155
16.226,-0.225,-0.135
16.228,-0.18,-0.12
16.23,-0.2,-0.105
16.232,-0.13,-0.095
16.234,-0.16,-0.09
16.236,-0.19,-0.095
16.238,-0.215,-0.1
16.24,-0.21,-0.105
16.242,-0.17,-0.11
16.244,-0.175,-0.11
16.246,-0.185,-0.11
16.248,-0.155,-0.105
16.25,-0.175,-0.095
16.252,-0.205,-0.09
16.254,-0.165,-0.09
16.256,-0.195,-0.09
16.258,-0.21,-0.1
16.26,-0.15,-0.11
16.262,-0.195,-0.12
16.264,-0.17,-0.13
16.266,-0.23,-0.135
16.268,-0.265,-0.13
16.27,-0.205,-0.12
16.272,-0.18,-0.1
16.274,-0.085,-0.07
16.276,-0.085,-0.035
16.278,-0.03,0.01
16.28,-0.015,0.06
16.282,0.045,0.12
16.284,0.1,0.185
16.286,0.205,0.26
16.288,0.27,0.335
16.29,0.415,0.415
16.292,0.44,0.48
16.294,0.445,0.535
16.296,0.525,0.56
16.298,0.53,0.555
16.3,0.495,0.51
16.302,0.43,0.43
16.304,0.21,0.315
16.306,0.045,0.175
16.308,-0.07,0.025
16.31,-0.28,-0.12
16.312,-0.385,-0.245
16.314,-0.52,-0.34
16.316,-0.52,-0.4
16.318,-0.49,-0.42
16.32,-0.435,-0.41
16.322,-0.385,-0.37
16.324,-0.34,-0.315
16.326,-0.305,-0.26
16.328,-0.275,-0.21
16.33,-0.23,-0.17
16.332,-0.275,-0.145
16.334,-0.29,-0.135
16.336,-0.215,-0.135
16.338,-0.23,-0.14
16.34,-0.22,-0.15
16.342,-0.175,-0.15
16.344,-0.15,-0.145
16.346,-0.215,-0.135
16.348,-0.215,-0.12
16.35,-0.2,-0.105
16.352,-0.17,-0.095
16.354,-0.13,-0.085
16.356,-0.13,-0.085
16.358,-0.165,-0.09
16.36,-0.175,-0.095
16.362,-0.165,-0.105
16.364,-0.26,-0.115
16.366,-0.205,-0.115
16.368,-0.23,-0.115
16.37,-0.15,-0.105
16.372,-0.175,-0.095
16.374,-0.115,-0.08
16.376,-0.12,-0.07
16.378,-0.115,-0.065
16.38,-0.13,-0.06
16.382,-0.14,-0.055
16.384,-0.14,-0.06
16.386,-0.125,-0.06
16.388,-0.14,-0.06
16.39,-0.125,-0.06
16.392,-0.11,-0.06
16.394,-0.155,-0.06
16.396,-0.135,-0.06
16.398,-0.09,-0.065
16.4,-0.165,-0.07
16.402,-0.205,-0.08
16.404,-0.17,-0.09
16.406,-0.135,-0.1
16.408,-0.12,-0.1
16.41,-0.245,-0.1
16.412,-0.19,-0.095
16.414,-0.16,-0.085
16.416,-0.085,-0.075
16.418,-0.12,-0.065
16.42,-0.105,-0.055
16.422,-0.175,-0.05
16.424,-0.145,-0.05
16.426,-0.145,-0.045
16.428,-0.2,-0.045
16.43,-0.115,-0.045
16.432,-0.07,-0.045
16.434,-0.09,-0.04
16.436,-0.095,-0.035
16.438,-0.125,-0.03
16.44,-0.15,-0.02
16.442,-0.1,-0.02
16.444,-0.04,-0.015
16.446,-0.105,-0.01
16.448,-0.11,-0.005
16.45,-0.07,0.0
16.452,-0.025,0.01
16.454,-0.08,0.025
16.456,-0.06,0.04
16.458,0.02,0.055
16.46,0.01,0.07
16.462,-0.01,0.08
16.464,-0.05,0.085
16.466,-0.005,0.09
16.468,-0.03,0.09
16.47,0.025,0.09
16.472,0.06,0.095
16.474,0.11,0.105
16.476,0.055,0.115
16.478,0.03,0.13
16.48,0.095,0.145
16.482,0.06,0.155
16.484,0.04,0.165
16.486,0.115,0.17
16.488,0.1,0.17
16.49,0.07,0.165
16.492,0.025,0.165
16.494,0.06,0.165
16.496,0.155,0.17
16.498,0.13,0.175
16.5,0.125,0.185
16.502,0.175,0.2
16.504,0.105,0.21
16.506,0.08,0.225
16.508,0.14,0.23
16.51,0.135,0.24
16.512,0.175,0.245
16.514,0.16,0.25
16.516,0.17,0.25
16.518,0.17,0.255
16.52,0.205,0.255
16.522,0.175,0.25
16.524,0.185,0.245
16.526,0.145,0.23
16.528,0.1,0.21
16.53,0.125,0.19
16.532,0.04,0.165
16.534,0.025,0.145
16.536,0.08,0.125
16.538,0.015,0.115
16.54,0.05,0.105
16.542,0.005,0.1
16.544,0.07,0.095
16.546,0.055,0.09
16.548,-0.065,0.08
16.55,-0.05,0.07
16.552,-0.05,0.05
16.554,-0.07,0.035
16.556,-0.08,0.015
16.558,-0.05,0.0
16.56,-0.095,-0.01
16.562,-0.09,-0.02
16.564,-0.09,-0.025
16.566,-0.055,-0.025
16.568,-0.01,-0.025
16.57,-0.115,-0.025
16.572,-0.16,-0.03
16.574,-0.17,-0.035
16.576,-0.135,-0.045
16.578,-0.145,-0.05
16.58,-0.145,-0.055
16.582,-0.11,-0.06
16.584,-0.14,-0.06
16.586,-0.105,-0.065
16.588,-0.125,-0.065
16.59,-0.115,-0.065
16.592,-0.175,-0.065
16.594,-0.185,-0.065
16.596,-0.14,-0.065
16.598,-0.085,-0.065
16.6,-0.145,-0.065
16.602,-0.135,-0.06
16.604,-0.13,-0.055
16.606,-0.145,-0.05
16.608,-0.07,-0.045
16.61,-0.09,-0.04
16.612,-0.155,-0.04
16.614,-0.15,-0.045
16.616,-0.185,-0.05
16.618,-0.145,-0.055
16.62,-0.125,-0.06
16.622,-0.135,-0.065
16.624,-0.165,-0.065
16.626,-0.105,-0.065
16.628,-0.1,-0.06
16.63,-0.095,-0.055
16.632,-0.145,-0.05
16.634,-0.135,-0.045
16.636,-0.14,-0.045
16.638,-0.14,-0.045
16.64,-0.105,-0.045
16.642,-0.11,-0.045
16.644,-0.135,-0.05
16.646,-0.125,-0.05
16.648,-0.135,-0.05
16.65,-0.115,-0.05
16.652,-0.11,-0.045
16.654,-0.125,-0.04
16.656,-0.125,-0.035
16.658,-0.11,-0.03
16.66,-0.11,-0.025
16.662,-0.09,-0.02
16.664,-0.115,-0.02
16.666,-0.12,-0.02
16.668,-0.125,-0.025
16.67,-0.11,-0.03
16.672,-0.1,-0.035
16.674,-0.08,-0.035
16.676,-0.125,-0.035
16.678,-0.105,-0.03
16.68,-0.09,-0.02
16.682,-0.1,-0.01
16.684,-0.035,0.0
16.686,-0.07,0.01
16.688,-0.09,0.015
16.69,-0.085,0.02
16.692,-0.03,0.015
16.694,-0.07,0.01
16.696,-0.08,0.005
16.698,-0.085,0.0
16.7,-0.095,0.0
16.702,-0.09,0.005
16.704,-0.075,0.015
16.706,0.01,0.025
16.708,0.0,0.04
16.71,-0.035,0.055
16.712,-0.02,0.065
16.714,-0.005,0.065
16.716,-0.005,0.065
16.718,-0.04,0.06
16.72,-0.06,0.05
16.722,-0.075,0.04
16.724,-0.055,0.03
16.726,0.0,0.02
16.728,-0.065,0.01
16.73,-0.085,0.005
16.732,-0.06,0.005
16.734,-0.03,0.0
16.736,-0.06,-0.005
16.738,-0.075,-0.01
16.74,-0.13,-0.015
16.742,-0.17,-0.025
16.744,-0.11,-0.035
16.746,-0.15,-0.045
16.748,-0.11,-0.055
16.75,-0.075,-0.06
16.752,-0.1,-0.065
16.754,-0.15,-0.07
16.756,-0.145,-0.075
16.758,-0.175,-0.075
16.76,-0.16,-0.075
16.762,-0.2,-0.08
16.764,-0.2,-0.08
16.766,-0.15,-0.085
16.768,-0.17,-0.09
16.77,-0.145,-0.095
16.772,-0.14,-0.1
16.774,-0.16,-0.105
16.776,-0.17,-0.105
16.778,-0.185,-0.105
16.78,-0.17,-0.1
16.782,-0.16,-0.095
16.784,-0.16,-0.085
16.786,-0.155,-0.08
16.788,-0.165,-0.075
16.79,-0.12,-0.075
16.792,-0.14,-0.075
16.794,-0.15,-0.075
16.796,-0.195,-0.08
16.798,-0.215,-0.09
16.8,-0.185,-0.095
16.802,-0.15,-0.105
16.804,-0.185,-0.11
16.806,-0.18,-0.115
16.808,-0.18,-0.12
16.81,-0.15,-0.12
16.812,-0.13,-0.12
16.814,-0.22,-0.115
16.816,-0.19,-0.11
16.818,-0.195,-0.11
16.82,-0.2,-0.105
16.822,-0.17,-0.1
16.824,-0.165,-0.095
16.826,-0.165,-0.095
16.828,-0.205,-0.09
16.83,-0.145,-0.085
16.832,-0.165,-0.085
16.834,-0.165,-0.085
16.836,-0.145,-0.085
16.838,-0.145,-0.085
16.84,-0.2,-0.08
16.842,-0.12,-0.08
16.844,-0.195,-0.07
16.846,-0.13,-0.05
16.848,-0.05,-0.02
16.85,-0.03,0.02
16.852,-0.01,0.08
16.854,0.12,0.155
16.856,0.21,0.24
16.858,0.285,0.335
16.86,0.405,0.425
16.862,0.46,0.505
16.864,0.49,0.565
16.866,0.53,0.595
16.868,0.54,0.585
16.87,0.52,0.54
16.872,0.445,0.455
16.874,0.295,0.34
16.876,0.09,0.205
16.878,-0.07,0.055
16.88,-0.19,-0.085
16.882,-0.375,-0.21
16.884,-0.455,-0.305
16.886,-0.46,-0.37
16.888,-0.44,-0.4
16.89,-0.49,-0.395
16.892,-0.425,-0.365
16.894,-0.36,-0.32
16.896,-0.305,-0.265
16.898,-0.215,-0.215
16.9,-0.24,-0.17
16.902,-0.305,-0.14
16.904,-0.18,-0.125
16.906,-0.145,-0.12
16.908,-0.21,-0.12
16.91,-0.215,-0.125
16.912,-0.18,-0.13
16.914,-0.155,-0.13
16.916,-0.13,-0.125
16.918,-0.17,-0.115
16.92,-0.205,-0.1
16.922,-0.17,-0.09
16.924,-0.16,-0.08
16.926,-0.14,-0.07
16.928,-0.145,-0.065
16.93,-0.135,-0.065
16.932,-0.11,-0.07
16.934,-0.125,-0.07
16.936,-0.135,-0.075
16.938,-0.175,-0.075
16.94,-0.16,-0.07
16.942,-0.125,-0.065
16.944,-0.15,-0.055
16.946,-0.1,-0.05
16.948,-0.09,-0.045
16.95,-0.075,-0.04
16.952,-0.08,-0.04
16.954,-0.12,-0.04
16.956,-0.115,-0.04
16.958,-0.15,-0.045
16.96,-0.175,-0.05
16.962,-0.125,-0.05
16.964,-0.11,-0.05
16.966,-0.11,-0.045
16.968,-0.1,-0.04
16.97,-0.08,-0.04
16.972,-0.11,-0.04
16.974,-0.1,-0.04
16.976,-0.11,-0.045
16.978,-0.12,-0.05
16.98,-0.125,-0.06
16.982,-0.11,-0.065
16.984,-0.16,-0.07
16.986,-0.19,-0.07
16.988,-0.115,-0.065
16.99,-0.095,-0.055
16.992,-0.075,-0.045
16.994,-0.075,-0.03
16.996,-0.1,-0.02
16.998,-0.05,-0.01
17.0,-0.095,-0.005
17.002,-0.095,0.0
17.004,-0.035,0.0
17.006,-0.06,0.005
17.008,-0.085,0.005
17.01,-0.03,0.01
17.012,-0.02,0.015
17.014,-0.025,0.025
17.016,-0.05,0.03
17.018,-0.035,0.04
17.02,-0.045,0.04
17.022,0.03,0.045
17.024,0.055,0.045
17.026,0.08,0.045
17.028,-0.095,0.045
17.03,-0.075,0.05
17.032,0.01,0.055
17.034,0.05,0.065
17.036,0.055,0.08
17.038,0.045,0.095
17.04,0.07,0.11
17.042,0.115,0.125
17.044,0.14,0.135
17.046,0.065,0.145
17.048,0.04,0.155
17.05,0.035,0.165
17.052,0.08,0.17
17.054,0.195,0.175
17.056,0.18,0.18
17.058,0.19,0.185
17.06,0.09,0.185
17.062,0.05,0.185
17.064,0.125,0.185
17.066,0.12,0.185
17.068,0.095,0.185
17.07,0.11,0.19
17.072,0.165,0.2
17.074,0.16,0.215
17.076,0.21,0.225
17.078,0.195,0.24
17.08,0.21,0.25
17.082,0.24,0.255
17.084,0.175,0.255
17.086,0.18,0.25
17.088,0.185,0.235
17.09,0.14,0.225
17.092,0.175,0.21
17.094,0.15,0.2
17.096,0.115,0.19
17.098,0.1,0.19
17.1,0.115,0.19
17.102,0.155,0.195
17.104,0.155,0.195
17.106,0.135,0.195
17.108,0.115,0.19
17.11,0.145,0.175
17.112,0.125,0.155
17.114,0.02,0.135
17.116,0.03,0.11
17.118,0.025,0.09
17.12,0.02,0.07
17.122,-0.01,0.055
17.124,-0.05,0.045
17.126,0.0,0.035
17.128,-0.05,0.03
17.13,-0.055,0.02
17.132,-0.02,0.01
17.134,-0.06,0.0
17.136,-0.07,-0.01
17.138,-0.065,-0.02
17.14,-0.085,-0.03
17.142,-0.085,-0.035
17.144,-0.085,-0.035
17.146,-0.16,-0.035
17.148,-0.09,-0.035
17.15,-0.04,-0.035
17.152,-0.085,-0.035
17.154,-0.09,-0.035
17.156,-0.085,-0.04
17.158,-0.11,-0.04
17.16,-0.09,-0.045
17.162,-0.11,-0.045
17.164,-0.12,-0.045
17.166,-0.095,-0.04
17.168,-0.13,-0.035
17.17,-0.045,-0.03
17.172,-0.07,-0.025
17.174,-0.08,-0.025
17.176,-0.105,-0.025
17.178,-0.09,-0.025
17.18,-0.065,-0.035
17.182,0.0,-0.04
17.184,-0.12,-0.045
17.186,-0.11,-0.05
17.188,-0.08,-0.05
17.19,-0.08,-0.05
17.192,-0.065,-0.05
17.194,-0.085,-0.045
17.196,-0.1,-0.045
17.198,-0.12,-0.045
17.2,-0.14,-0.045
17.202,-0.115,-0.045
17.204,-0.11,-0.045
17.206,-0.06,-0.04
17.208,-0.06,-0.035
17.21,-0.085,-0.03
17.212,-0.12,-0.025
17.214,-0.075,-0.02
17.216,0.0,-0.015
17.218,-0.065,-0.015
17.22,-0.085,-0.02
17.222,-0.115,-0.025
