time_sec,ECG_II,ECG_II_filtered
15.278,-0.025,-0.045
15.28,-0.02,-0.04
15.282,0.02,-0.04
15.284,0.02,-0.04
15.286,0.015,-0.04
15.288,0.015,-0.045
15.29,0.005,-0.045
15.292,0.0,-0.05
15.294,-0.02,-0.055
15.296,-0.015,-0.06
15.298,-0.005,-0.06
15.3,0.0,-0.06
15.302,0.025,-0.06
15.304,-0.025,-0.06
15.306,-0.06,-0.055
15.308,-0.01,-0.055
15.31,0.01,-0.05
15.312,0.01,-0.045
15.314,-0.01,-0.045
15.316,0.015,-0.04
15.318,0.03,-0.04
15.32,0.005,-0.045
15.322,0.015,-0.045
15.324,0.0,-0.045
15.326,-0.015,-0.045
15.328,-0.02,-0.045
15.33,0.01,-0.045
15.332,0.0,-0.045
15.334,-0.025,-0.045
15.336,-0.03,-0.045
15.338,0.0,-0.05
15.34,0.02,-0.05
15.342,0.05,-0.05
15.344,0.01,-0.05
15.346,-0.01,-0.045
15.348,-0.01,-0.04
15.35,0.005,-0.035
15.352,-0.005,-0.03
15.354,-0.01,-0.025
15.356,-0.01,-0.02
15.358,0.02,-0.02
15.36,0.025,-0.025
15.362,0.005,-0.035
15.364,0.025,-0.04
15.366,0.01,-0.05
15.368,-0.025,-0.055
15.37,-0.01,-0.06
15.372,-0.045,-0.06
15.374,-0.045,-0.055
15.376,-0.005,-0.05
15.378,0.02,-0.04
15.38,0.035,-0.035
15.382,0.035,-0.03
15.384,0.02,-0.025
15.386,0.005,-0.025
15.388,-0.01,-0.03
15.39,-0.01,-0.035
15.392,-0.04,-0.045
15.394,-0.05,-0.06
15.396,-0.01,-0.07
15.398,0.025,-0.08
15.4,-0.01,-0.085
15.402,-0.065,-0.09
15.404,-0.065,-0.085
15.406,-0.035,-0.08
15.408,-0.025,-0.07
15.41,-0.005,-0.055
15.412,0.03,-0.045
15.414,0.02,-0.03
15.416,0.01,-0.02
15.418,-0.005,-0.01
15.42,0.02,-0.005
15.422,0.02,-0.005
15.424,0.02,-0.005
15.426,0.03,-0.01
15.428,0.02,-0.01
15.43,0.015,-0.015
15.432,0.005,-0.02
15.434,0.045,-0.025
15.436,0.03,-0.03
15.438,-0.025,-0.03
15.44,-0.03,-0.03
15.442,-0.04,-0.025
15.444,0.035,-0.02
15.446,0.06,-0.015
15.448,0.06,-0.01
15.45,0.075,0.0
15.452,0.07,0.005
15.454,0.065,0.01
15.456,0.07,0.015
15.458,0.065,0.015
15.46,0.035,0.015
15.462,0.04,0.01
15.464,0.045,0.005
15.466,0.04,-0.005
15.468,0.02,-0.015
15.47,-0.025,-0.025
15.472,-0.06,-0.035
15.474,-0.005,-0.045
15.476,0.025,-0.05
15.478,-0.015,-0.055
15.48,-0.02,-0.055
15.482,0.005,-0.05
15.484,0.0,-0.05
15.486,-0.025,-0.045
15.488,0.005,-0.04
15.49,-0.01,-0.04
15.492,-0.045,-0.035
15.494,-0.025,-0.035
15.496,-0.015,-0.035
15.498,-0.015,-0.035
15.5,-0.01,-0.04
15.502,-0.015,-0.04
15.504,-0.025,-0.04
15.506,-0.01,-0.04
15.508,-0.025,-0.04
15.51,0.005,-0.04
15.512,0.015,-0.035
15.514,0.015,-0.035
15.516,0.005,-0.03
15.518,-0.015,-0.03
15.52,-0.005,-0.025
15.522,-0.015,-0.025
15.524,-0.02,-0.025
15.526,-0.02,-0.025
15.528,-0.015,-0.025
15.53,-0.025,-0.03
15.532,-0.02,-0.04
15.534,-0.035,-0.045
15.536,-0.035,-0.055
15.538,-0.045,-0.065
15.54,-0.035,-0.07
15.542,-0.035,-0.075
15.544,-0.03,-0.075
15.546,-0.045,-0.075
15.548,-0.09,-0.07
15.55,-0.035,-0.065
15.552,-0.015,-0.06
15.554,-0.02,-0.06
15.556,-0.015,-0.055
15.558,-0.01,-0.055
15.56,-0.01,-0.045
15.562,0.0,-0.035
15.564,0.02,-0.01
15.566,0.065,0.03
15.568,0.105,0.085
15.57,0.17,0.155
15.572,0.285,0.24
15.574,0.4,0.33
15.576,0.465,0.425
15.578,0.555,0.51
15.58,0.67,0.58
15.582,0.76,0.625
15.584,0.68,0.645
15.586,0.645,0.63
15.588,0.605,0.585
15.59,0.475,0.515
15.592,0.38,0.42
15.594,0.33,0.32
15.596,0.265,0.21
15.598,0.155,0.11
15.6,0.04,0.02
15.602,-0.09,-0.055
15.604,-0.12,-0.11
15.606,-0.135,-0.15
15.608,-0.135,-0.17
15.61,-0.19,-0.18
15.612,-0.195,-0.18
15.614,-0.13,-0.175
15.616,-0.105,-0.165
15.618,-0.125,-0.15
15.62,-0.11,-0.135
15.622,-0.075,-0.12
15.624,-0.035,-0.105
15.626,-0.035,-0.09
15.628,-0.05,-0.08
15.63,-0.07,-0.07
15.632,-0.03,-0.06
15.634,-0.055,-0.055
15.636,-0.02,-0.055
15.638,-0.03,-0.055
15.64,-0.02,-0.055
15.642,-0.04,-0.06
15.644,-0.03,-0.06
15.646,-0.06,-0.06
15.648,-0.02,-0.06
15.65,-0.04,-0.06
15.652,-0.025,-0.055
15.654,-0.005,-0.05
15.656,-0.025,-0.045
15.658,-0.04,-0.04
15.66,-0.04,-0.035
15.662,-0.01,-0.035
15.664,0.03,-0.035
15.666,0.02,-0.035
15.668,-0.015,-0.04
15.67,-0.025,-0.04
15.672,-0.03,-0.045
15.674,-0.025,-0.05
15.676,-0.035,-0.05
15.678,-0.03,-0.055
15.68,-0.02,-0.055
15.682,-0.035,-0.06
15.684,-0.035,-0.06
15.686,-0.01,-0.055
15.688,0.005,-0.055
15.69,0.0,-0.05
15.692,-0.025,-0.045
15.694,-0.04,-0.04
15.696,-0.03,-0.04
15.698,-0.04,-0.035
15.7,-0.005,-0.035
15.702,-0.005,-0.03
15.704,0.0,-0.03
15.706,-0.01,-0.025
15.708,-0.02,-0.025
15.71,-0.03,-0.02
15.712,0.0,-0.02
15.714,-0.01,-0.015
15.716,-0.025,-0.01
15.718,-0.03,-0.01
15.72,0.025,-0.01
15.722,0.03,-0.005
15.724,0.005,-0.01
15.726,0.0,-0.01
15.728,0.015,-0.01
15.73,-0.025,-0.01
15.732,0.0,-0.01
15.734,0.0,-0.01
15.736,0.03,-0.005
15.738,0.045,0.0
15.74,0.035,0.005
15.742,0.005,0.01
15.744,0.03,0.015
15.746,0.02,0.02
15.748,0.015,0.025
15.75,0.06,0.025
15.752,0.085,0.03
15.754,0.07,0.03
15.756,0.045,0.035
15.758,0.055,0.04
15.76,0.055,0.045
15.762,0.08,0.05
15.764,0.085,0.055
15.766,0.105,0.06
15.768,0.095,0.06
15.77,0.09,0.065
15.772,0.065,0.065
15.774,0.065,0.065
15.776,0.075,0.07
15.778,0.095,0.075
15.78,0.145,0.085
15.782,0.125,0.09
15.784,0.105,0.1
15.786,0.14,0.11
15.788,0.11,0.12
15.79,0.095,0.125
15.792,0.115,0.125
15.794,0.12,0.12
15.796,0.105,0.12
15.798,0.11,0.115
15.8,0.15,0.11
15.802,0.13,0.105
15.804,0.15,0.105
15.806,0.155,0.11
15.808,0.155,0.11
15.81,0.145,0.115
15.812,0.15,0.12
15.814,0.145,0.12
15.816,0.14,0.12
15.818,0.145,0.115
15.82,0.125,0.11
15.822,0.12,0.1
15.824,0.09,0.095
15.826,0.095,0.085
15.828,0.1,0.08
15.83,0.075,0.07
15.832,0.075,0.065
15.834,0.045,0.06
15.836,0.03,0.05
15.838,0.03,0.04
15.84,0.03,0.03
15.842,0.035,0.015
15.844,-0.01,0.0
15.846,-0.04,-0.015
15.848,-0.01,-0.025
15.85,-0.03,-0.035
15.852,-0.02,-0.035
15.854,0.01,-0.035
15.856,0.015,-0.025
15.858,0.01,-0.02
15.86,0.005,-0.015
15.862,-0.015,-0.01
15.864,-0.04,-0.01
15.866,-0.04,-0.015
15.868,-0.02,-0.025
15.87,-0.02,-0.035
15.872,-0.04,-0.04
15.874,-0.025,-0.045
15.876,0.005,-0.05
15.878,-0.005,-0.045
15.88,-0.025,-0.035
15.882,-0.015,-0.025
15.884,0.0,-0.015
15.886,-0.015,-0.01
15.888,-0.02,-0.005
15.89,0.01,-0.005
15.892,0.015,-0.01
15.894,0.0,-0.015
15.896,-0.03,-0.025
15.898,-0.03,-0.03
15.9,-0.02,-0.035
15.902,-0.045,-0.04
15.904,-0.035,-0.045
15.906,-0.02,-0.045
15.908,-0.025,-0.045
15.91,-0.05,-0.045
15.912,-0.035,-0.045
15.914,-0.03,-0.05
15.916,-0.02,-0.05
15.918,-0.04,-0.05
15.92,-0.105,-0.055
15.922,-0.065,-0.055
15.924,-0.015,-0.05
15.926,-0.03,-0.05
15.928,-0.02,-0.045
15.93,-0.015,-0.04
15.932,-0.01,-0.04
15.934,-0.02,-0.035
15.936,-0.02,-0.035
15.938,-0.02,-0.035
15.94,-0.025,-0.035
15.942,-0.045,-0.03
15.944,-0.03,-0.03
15.946,-0.015,-0.03
15.948,-0.015,-0.03
15.95,-0.015,-0.03
15.952,0.025,-0.03
15.954,-0.025,-0.035
15.956,-0.07,-0.035
15.958,-0.095,-0.04
15.96,-0.065,-0.04
15.962,-0.03,-0.04
15.964,-0.015,-0.04
15.966,-0.025,-0.035
15.968,-0.035,-0.035
15.97,-0.035,-0.03
15.972,-0.02,-0.03
15.974,-0.015,-0.025
15.976,-0.03,-0.025
15.978,-0.03,-0.025
15.98,-0.035,-0.02
15.982,-0.01,-0.02
15.984,-0.03,-0.015
15.986,-0.03,-0.015
15.988,-0.04,-0.015
15.99,-0.02,-0.015
15.992,0.0,-0.015
15.994,0.015,-0.02
15.996,-0.02,-0.025
15.998,-0.025,-0.025
16.0,-0.035,-0.03
16.002,-0.035,-0.03
16.004,-0.035,-0.03
16.006,-0.04,-0.03
16.008,-0.045,-0.03
16.01,-0.025,-0.025
16.012,-0.03,-0.025
16.014,-0.04,-0.025
16.016,-0.005,-0.03
16.018,-0.045,-0.03
16.02,-0.05,-0.035
16.022,-0.065,-0.04
16.024,-0.05,-0.045
16.026,-0.07,-0.045
16.028,-0.1,-0.045
16.03,-0.045,-0.04
16.032,0.02,-0.035
16.034,0.005,-0.03
16.036,-0.02,-0.025
16.038,-0.015,-0.02
16.04,-0.025,-0.015
16.042,-0.015,-0.015
16.044,-0.03,-0.02
16.046,-0.025,-0.025
16.048,-0.02,-0.03
16.05,-0.02,-0.04
16.052,-0.035,-0.045
16.054,-0.04,-0.05
16.056,-0.105,-0.055
16.058,-0.14,-0.055
16.06,-0.055,-0.055
16.062,-0.025,-0.055
16.064,-0.035,-0.05
16.066,-0.035,-0.05
16.068,-0.03,-0.045
16.07,-0.06,-0.045
16.072,-0.05,-0.04
16.074,-0.04,-0.04
16.076,-0.045,-0.04
16.078,-0.07,-0.035
16.08,-0.075,-0.035
16.082,-0.04,-0.035
16.084,-0.04,-0.035
16.086,-0.055,-0.035
16.088,-0.045,-0.035
16.09,-0.035,-0.035
16.092,-0.04,-0.035
16.094,-0.02,-0.03
16.096,-0.015,-0.03
16.098,-0.05,-0.03
16.1,-0.02,-0.025
16.102,-0.035,-0.025
16.104,-0.05,-0.025
16.106,-0.045,-0.025
16.108,-0.05,-0.025
16.11,-0.025,-0.025
16.112,-0.035,-0.025
16.114,-0.045,-0.025
16.116,-0.01,-0.02
16.118,-0.02,-0.02
16.12,-0.035,-0.02
16.122,-0.03,-0.015
16.124,-0.03,-0.015
16.126,-0.045,-0.01
16.128,-0.05,-0.005
16.13,-0.045,-0.005
16.132,-0.065,0.0
16.134,-0.025,0.005
16.136,0.08,0.01
16.138,0.08,0.01
16.14,0.03,0.015
16.142,-0.02,0.02
16.144,-0.02,0.02
16.146,-0.03,0.02
16.148,-0.045,0.015
16.15,-0.04,0.005
16.152,-0.04,-0.005
16.154,-0.035,-0.02
16.156,-0.05,-0.035
16.158,-0.055,-0.055
16.16,-0.075,-0.065
16.162,-0.075,-0.075
16.164,-0.07,-0.08
16.166,-0.06,-0.08
16.168,-0.095,-0.075
16.17,-0.08,-0.065
16.172,-0.05,-0.06
16.174,-0.065,-0.055
16.176,-0.08,-0.05
16.178,-0.095,-0.055
16.18,-0.13,-0.06
16.182,-0.1,-0.065
16.184,-0.055,-0.07
16.186,-0.04,-0.07
16.188,-0.01,-0.065
16.19,-0.055,-0.055
16.192,-0.09,-0.045
16.194,-0.075,-0.035
16.196,-0.04,-0.03
16.198,-0.055,-0.025
16.2,-0.07,-0.025
16.202,-0.035,-0.035
16.204,-0.065,-0.045
16.206,-0.06,-0.055
16.208,-0.05,-0.06
16.21,-0.065,-0.065
16.212,-0.075,-0.06
16.214,-0.065,-0.055
16.216,-0.03,-0.05
16.218,-0.04,-0.04
16.22,-0.08,-0.035
16.222,-0.09,-0.035
16.224,-0.075,-0.04
16.226,-0.08,-0.045
16.228,-0.08,-0.055
16.23,-0.04,-0.065
16.232,-0.075,-0.075
16.234,-0.115,-0.075
16.236,-0.11,-0.07
16.238,-0.03,-0.055
16.24,-0.02,-0.025
16.242,-0.02,0.015
16.244,0.04,0.07
16.246,0.105,0.14
16.248,0.19,0.22
16.25,0.34,0.31
16.252,0.45,0.405
16.254,0.51,0.5
16.256,0.595,0.575
16.258,0.71,0.635
16.26,0.71,0.67
16.262,0.69,0.67
16.264,0.61,0.64
16.266,0.485,0.58
16.268,0.415,0.495
16.27,0.355,0.395
16.272,0.295,0.29
16.274,0.195,0.18
16.276,0.065,0.085
16.278,-0.045,0.005
16.28,-0.145,-0.06
16.282,-0.16,-0.105
16.284,-0.2,-0.135
16.286,-0.195,-0.155
16.288,-0.155,-0.16
16.29,-0.175,-0.16
16.292,-0.165,-0.15
16.294,-0.14,-0.135
16.296,-0.11,-0.12
16.298,-0.115,-0.1
16.3,-0.045,-0.08
16.302,-0.045,-0.06
16.304,-0.025,-0.045
16.306,-0.045,-0.035
16.308,-0.09,-0.03
16.31,-0.09,-0.03
16.312,-0.08,-0.035
16.314,-0.1,-0.04
16.316,-0.09,-0.05
16.318,-0.075,-0.055
16.32,-0.075,-0.055
16.322,-0.07,-0.06
16.324,-0.015,-0.055
16.326,-0.07,-0.055
16.328,-0.055,-0.05
16.33,-0.05,-0.05
16.332,-0.075,-0.05
16.334,-0.08,-0.05
16.336,-0.07,-0.055
16.338,-0.045,-0.055
16.34,-0.06,-0.055
16.342,-0.105,-0.055
16.344,-0.13,-0.05
16.346,-0.07,-0.045
16.348,-0.02,-0.035
16.35,-0.035,-0.03
16.352,-0.05,-0.02
16.354,-0.025,-0.015
16.356,-0.04,-0.015
16.358,-0.05,-0.015
16.36,-0.04,-0.015
16.362,-0.05,-0.015
16.364,-0.055,-0.015
16.366,-0.04,-0.015
16.368,-0.03,-0.015
16.37,-0.045,-0.015
16.372,-0.06,-0.02
16.374,-0.035,-0.02
16.376,-0.025,-0.025
16.378,-0.04,-0.03
16.38,-0.05,-0.03
16.382,-0.09,-0.035
16.384,-0.08,-0.035
16.386,-0.05,-0.03
16.388,-0.015,-0.025
16.39,-0.03,-0.02
16.392,-0.05,-0.01
16.394,-0.01,-0.005
16.396,0.015,0.0
16.398,-0.015,0.005
16.4,-0.04,0.005
16.402,-0.035,0.005
16.404,-0.05,0.005
16.406,-0.03,0.0
16.408,-0.015,0.0
16.41,-0.025,0.0
16.412,-0.045,0.0
16.414,-0.025,0.005
16.416,0.02,0.01
16.418,0.035,0.015
16.42,0.015,0.02
16.422,0.025,0.025
16.424,0.0,0.03
16.426,-0.01,0.035
16.428,-0.005,0.03
16.43,0.015,0.03
16.432,0.005,0.03
16.434,0.0,0.03
16.436,0.04,0.03
16.438,0.04,0.035
16.44,0.03,0.04
16.442,-0.02,0.055
16.444,0.0,0.065
16.446,0.05,0.08
16.448,0.11,0.09
16.45,0.105,0.095
16.452,0.09,0.1
16.454,0.085,0.095
16.456,0.045,0.095
16.458,0.055,0.09
16.46,0.06,0.085
16.462,0.075,0.085
16.464,0.075,0.09
16.466,0.09,0.095
16.468,0.12,0.1
16.47,0.095,0.11
16.472,0.055,0.115
16.474,0.055,0.12
16.476,0.1,0.12
16.478,0.11,0.12
16.48,0.055,0.115
16.482,0.105,0.115
16.484,0.12,0.115
16.486,0.11,0.12
16.488,0.115,0.12
16.49,0.1,0.12
16.492,0.105,0.12
16.494,0.1,0.115
16.496,0.065,0.105
16.498,0.025,0.085
16.5,0.03,0.065
16.502,0.05,0.05
16.504,-0.005,0.03
16.506,0.015,0.025
16.508,0.055,0.02
16.51,0.01,0.025
16.512,0.01,0.035
16.514,-0.005,0.045
16.516,0.055,0.055
16.518,0.025,0.06
16.52,0.015,0.055
16.522,-0.025,0.045
16.524,0.005,0.025
16.526,-0.005,0.005
16.528,-0.06,-0.015
16.53,-0.045,-0.03
16.532,-0.04,-0.035
16.534,-0.085,-0.04
16.536,-0.035,-0.035
16.538,-0.015,-0.025
16.54,-0.035,-0.015
16.542,-0.04,-0.005
16.544,-0.05,0.0
16.546,-0.065,0.0
16.548,-0.045,-0.005
16.55,-0.05,-0.01
16.552,-0.05,-0.02
16.554,-0.06,-0.03
16.556,-0.08,-0.04
16.558,-0.08,-0.05
16.56,-0.05,-0.055
16.562,-0.075,-0.055
16.564,-0.1,-0.055
16.566,-0.085,-0.05
16.568,-0.055,-0.045
16.57,-0.055,-0.04
16.572,-0.075,-0.03
16.574,-0.07,-0.025
16.576,-0.085,-0.02
16.578,-0.03,-0.015
16.58,0.02,-0.02
16.582,-0.04,-0.02
16.584,-0.05,-0.025
16.586,-0.06,-0.035
16.588,-0.09,-0.04
16.59,-0.085,-0.045
16.592,-0.04,-0.045
16.594,-0.055,-0.045
16.596,-0.11,-0.04
16.598,-0.135,-0.035
16.6,-0.045,-0.03
16.602,0.005,-0.025
16.604,-0.005,-0.02
16.606,-0.045,-0.025
16.608,-0.1,-0.025
16.61,-0.08,-0.025
16.612,-0.05,-0.03
16.614,-0.02,-0.03
16.616,-0.045,-0.025
16.618,-0.05,-0.025
16.62,-0.05,-0.02
16.622,-0.035,-0.02
16.624,-0.045,-0.02
16.626,-0.06,-0.02
16.628,-0.055,-0.03
16.63,-0.045,-0.035
16.632,-0.08,-0.045
16.634,-0.105,-0.05
16.636,-0.085,-0.055
16.638,-0.06,-0.055
16.64,-0.04,-0.055
16.642,-0.05,-0.045
16.644,-0.06,-0.04
16.646,-0.045,-0.035
16.648,-0.05,-0.03
16.65,-0.025,-0.03
16.652,-0.07,-0.03
16.654,-0.06,-0.035
16.656,-0.06,-0.04
16.658,-0.07,-0.045
16.66,-0.075,-0.05
16.662,-0.065,-0.055
16.664,-0.06,-0.05
16.666,-0.04,-0.05
16.668,-0.025,-0.045
16.67,-0.055,-0.045
16.672,-0.12,-0.04
16.674,-0.075,-0.04
16.676,-0.075,-0.04
16.678,-0.09,-0.04
16.68,-0.1,-0.045
16.682,-0.065,-0.045
16.684,-0.06,-0.045
16.686,-0.06,-0.045
16.688,-0.075,-0.04
16.69,-0.07,-0.035
16.692,-0.08,-0.03
16.694,-0.05,-0.025
16.696,-0.05,-0.025
16.698,-0.065,-0.025
16.7,-0.045,-0.025
16.702,-0.045,-0.03
16.704,-0.085,-0.035
16.706,-0.08,-0.035
16.708,-0.05,-0.04
16.71,-0.055,-0.04
16.712,-0.02,-0.035
16.714,-0.035,-0.03
16.716,-0.045,-0.025
16.718,-0.085,-0.02
16.72,-0.105,-0.015
16.722,-0.055,-0.015
16.724,-0.04,-0.015
16.726,-0.045,-0.015
16.728,-0.025,-0.02
16.73,-0.02,-0.025
16.732,-0.065,-0.03
16.734,-0.085,-0.035
16.736,-0.09,-0.04
16.738,-0.07,-0.04
16.74,-0.04,-0.04
16.742,-0.045,-0.04
16.744,-0.065,-0.04
16.746,-0.05,-0.04
16.748,-0.055,-0.04
16.75,-0.12,-0.045
16.752,-0.14,-0.045
16.754,-0.09,-0.05
16.756,-0.075,-0.05
16.758,-0.08,-0.05
16.76,-0.065,-0.055
16.762,-0.045,-0.055
16.764,-0.025,-0.05
16.766,-0.035,-0.05
16.768,-0.06,-0.05
16.77,-0.065,-0.045
16.772,-0.075,-0.045
16.774,-0.07,-0.04
16.776,-0.085,-0.04
16.778,-0.095,-0.04
16.78,-0.07,-0.035
16.782,-0.055,-0.035
16.784,-0.065,-0.04
16.786,-0.075,-0.04
16.788,-0.07,-0.04
16.79,-0.07,-0.045
16.792,-0.06,-0.05
16.794,-0.08,-0.05
16.796,-0.08,-0.05
16.798,-0.04,-0.05
16.8,-0.07,-0.05
16.802,-0.055,-0.045
16.804,-0.06,-0.045
16.806,-0.12,-0.04
16.808,-0.085,-0.035
16.81,-0.055,-0.035
16.812,-0.04,-0.035
16.814,-0.05,-0.035
16.816,-0.045,-0.04
16.818,-0.085,-0.04
16.82,-0.08,-0.045
16.822,-0.045,-0.045
16.824,-0.03,-0.045
16.826,-0.03,-0.045
16.828,-0.03,-0.04
16.83,-0.055,-0.04
16.832,-0.065,-0.035
16.834,-0.065,-0.035
16.836,-0.085,-0.035
16.838,-0.055,-0.035
16.84,-0.085,-0.04
16.842,-0.11,-0.04
16.844,-0.035,-0.035
16.846,-0.04,-0.035
16.848,-0.035,-0.03
16.85,-0.045,-0.02
16.852,-0.01,-0.015
16.854,-0.03,-0.01
16.856,-0.055,-0.01
16.858,-0.06,-0.01
16.86,-0.08,-0.015
16.862,-0.04,-0.02
16.864,-0.035,-0.025
16.866,-0.04,-0.03
16.868,-0.035,-0.03
16.87,-0.025,-0.03
16.872,-0.035,-0.02
16.874,-0.045,-0.01
16.876,-0.015,0.005
16.878,0.02,0.015
16.88,0.0,0.03
16.882,0.03,0.035
16.884,0.01,0.03
16.886,-0.015,0.025
16.888,-0.005,0.01
16.89,-0.04,-0.005
16.892,-0.085,-0.025
16.894,-0.085,-0.04
16.896,-0.08,-0.05
16.898,-0.075,-0.06
16.9,-0.095,-0.06
16.902,-0.08,-0.06
16.904,-0.04,-0.055
16.906,-0.03,-0.05
16.908,-0.05,-0.045
16.91,-0.055,-0.04
16.912,-0.1,-0.04
16.914,-0.09,-0.04
16.916,-0.05,-0.045
16.918,-0.06,-0.045
16.92,-0.075,-0.045
16.922,-0.075,-0.045
16.924,-0.065,-0.045
16.926,-0.095,-0.04
16.928,-0.04,-0.04
16.93,-0.05,-0.035
16.932,-0.07,-0.035
16.934,-0.085,-0.04
16.936,-0.05,-0.045
16.938,-0.075,-0.05
16.94,-0.09,-0.05
16.942,-0.12,-0.055
16.944,-0.095,-0.055
16.946,-0.04,-0.055
16.948,-0.04,-0.05
16.95,-0.045,-0.04
16.952,-0.075,-0.035
16.954,-0.08,-0.03
16.956,-0.035,-0.03
16.958,-0.03,-0.035
16.96,-0.04,-0.04
16.962,-0.065,-0.05
16.964,-0.135,-0.055
16.966,-0.105,-0.06
16.968,-0.05,-0.06
16.97,-0.075,-0.06
16.972,-0.05,-0.06
16.974,-0.04,-0.055
16.976,-0.055,-0.05
16.978,-0.11,-0.05
16.98,-0.09,-0.045
16.982,-0.06,-0.035
16.984,-0.005,-0.015
16.986,0.025,0.02
16.988,0.07,0.065
16.99,0.125,0.13
16.992,0.205,0.21
16.994,0.305,0.3
16.996,0.395,0.385
16.998,0.47,0.465
17.0,0.56,0.52
17.002,0.57,0.555
17.004,0.545,0.56
17.006,0.555,0.535
17.008,0.455,0.485
17.01,0.35,0.415
17.012,0.265,0.33
17.014,0.19,0.245
17.016,0.13,0.16
17.018,0.06,0.08
17.02,0.025,0.015
17.022,-0.095,-0.045
17.024,-0.16,-0.09
17.026,-0.18,-0.125
17.028,-0.215,-0.15
17.03,-0.215,-0.17
17.032,-0.185,-0.175
17.034,-0.185,-0.175
17.036,-0.22,-0.17
17.038,-0.17,-0.16
17.04,-0.09,-0.14
17.042,-0.12,-0.12
17.044,-0.145,-0.1
17.046,-0.125,-0.08
17.048,-0.095,-0.065
17.05,-0.015,-0.045
17.052,0.01,-0.035
17.054,-0.025,-0.02
17.056,-0.04,-0.015
17.058,-0.045,-0.005
17.06,0.0,-0.005
17.062,-0.01,0.0
17.064,-0.01,0.0
17.066,-0.04,-0.005
17.068,-0.015,-0.01
17.07,-0.025,-0.01
17.072,-0.035,-0.015
17.074,-0.035,-0.015
17.076,-0.015,-0.02
17.078,-0.025,-0.02
17.08,-0.04,-0.02
17.082,-0.035,-0.02
17.084,-0.04,-0.015
17.086,-0.07,-0.015
17.088,-0.03,-0.01
17.09,-0.02,-0.01
17.092,-0.03,-0.01
17.094,-0.015,-0.005
17.096,-0.01,-0.005
17.098,0.01,0.0
17.1,0.0,0.0
17.102,-0.01,-0.005
17.104,-0.01,-0.005
17.106,-0.035,-0.01
17.108,-0.015,-0.02
17.11,-0.005,-0.025
17.112,-0.075,-0.03
17.114,-0.04,-0.03
17.116,-0.005,-0.03
17.118,-0.025,-0.025
17.12,-0.03,-0.02
17.122,-0.04,-0.015
17.124,-0.06,-0.005
17.126,-0.02,0.0
17.128,-0.02,0.005
17.13,0.005,0.005
17.132,0.005,0.005
17.134,-0.01,0.01
17.136,0.0,0.01
17.138,0.045,0.015
17.14,0.03,0.02
17.142,0.025,0.025
17.144,0.005,0.035
17.146,-0.025,0.04
17.148,0.03,0.045
17.15,0.04,0.05
17.152,0.015,0.05
17.154,0.02,0.045
17.156,0.01,0.035
17.158,-0.005,0.03
17.16,0.045,0.025
17.162,0.06,0.02
17.164,0.01,0.02
17.166,0.005,0.03
17.168,0.035,0.04
17.17,0.095,0.05
17.172,0.07,0.06
17.174,0.05,0.07
17.176,0.05,0.075
17.178,0.03,0.08
17.18,0.03,0.075
17.182,0.05,0.07
17.184,0.08,0.065
17.186,0.08,0.06
17.188,0.11,0.06
17.19,0.11,0.065
17.192,0.105,0.075
17.194,0.09,0.085
17.196,0.085,0.105
17.198,0.085,0.12
17.2,0.14,0.135
17.202,0.17,0.15
17.204,0.16,0.155
17.206,0.155,0.16
17.208,0.14,0.155
17.21,0.1,0.155
17.212,0.135,0.15
17.214,0.11,0.145
17.216,0.1,0.14
17.218,0.18,0.135
17.22,0.14,0.14
17.222,0.1,0.14
17.224,0.17,0.145
17.226,0.175,0.15
17.228,0.185,0.155
17.23,0.17,0.155
17.232,0.135,0.155
17.234,0.1,0.15
17.236,0.065,0.145
17.238,0.105,0.135
17.24,0.13,0.125
17.242,0.125,0.115
17.244,0.105,0.105
17.246,0.105,0.095
17.248,0.065,0.09
17.25,0.04,0.08
17.252,0.06,0.075
17.254,0.095,0.065
17.256,0.04,0.055
17.258,0.015,0.04
17.26,0.05,0.025
17.262,0.065,0.015
17.264,-0.005,0.0
17.266,-0.055,-0.01
17.268,-0.02,-0.015
17.27,-0.015,-0.02
17.272,-0.015,-0.02
17.274,0.02,-0.015
17.276,0.035,-0.01
17.278,0.01,-0.01
17.28,0.02,-0.005
17.282,-0.02,-0.005
17.284,-0.035,0.0
17.286,-0.015,-0.005
17.288,-0.025,-0.005
17.29,-0.02,-0.01
17.292,0.0,-0.01
17.294,-0.01,-0.015
17.296,-0.025,-0.02
17.298,-0.015,-0.025
17.3,-0.02,-0.025
17.302,-0.02,-0.03
17.304,-0.04,-0.03
17.306,-0.08,-0.03
17.308,-0.03,-0.03
17.31,0.0,-0.03
17.312,-0.03,-0.03
17.314,-0.02,-0.03
17.316,-0.015,-0.03
17.318,-0.025,-0.03
17.32,-0.025,-0.035
17.322,-0.025,-0.035
17.324,-0.07,-0.04
17.326,-0.085,-0.045
17.328,-0.045,-0.045
17.33,0.0,-0.045
17.332,-0.005,-0.045
17.334,-0.085,-0.045
17.336,-0.035,-0.045
17.338,-0.045,-0.045
17.34,-0.04,-0.045
17.342,-0.06,-0.05
17.344,-0.06,-0.05
17.346,-0.03,-0.055
17.348,-0.015,-0.055
17.35,-0.03,-0.055
17.352,-0.03,-0.055
17.354,-0.025,-0.055
17.356,-0.03,-0.05
17.358,-0.035,-0.045
17.36,-0.065,-0.04
